img_path,text,writer_id,fold
299/22.jpg,Tổ 1 Đường 8/8 Hùng Vương Hồng Bàng Hải Phòng,299,2
299/23.jpg,Số 8 Dây A Tổ 66 Giảng Võ Ba Đình Hà Nội,299,2
299/24.jpg,Số 57 Chùa Tiên Chi Lăng Thành Phố Lạng Sơn Lạng Sơn,299,2
299/25.jpg,Đặng Xá Văn Xá Kim Bảng Hà Nam,299,2
299/26.jpg,65 Hàng Chiếu Đồng Xuân Hoàn Kiếm Hà Nội,299,2
270/0.jpg,Hợp Tiến Nam Sách Hải Dương,270,3
270/1.jpg,Trưng Vương Tp Uông Bí Quảng Ninh,270,3
270/2.jpg,Yên Định Sơn Động Bắc Giang,270,3
270/3.jpg,Số 6/21/56 Phạm Huy Thông An Dương Lê Chân Hải Phòng,270,3
270/4.jpg,Thiệu Vũ Thiệu Hoá Thanh Hoá,270,3
270/5.jpg,Tổ 59 Quan Hoa Cầu Giấy Hà Nội,270,3
270/6.jpg,Thôn Bùi Xá Tam Hưng Thanh Oai Hà Nội,270,3
270/7.jpg,Anh Sơn Thị Xã Nghi Sơn Thanh Hoá,270,3
270/8.jpg,Triệu Tài Triệu Phong Quảng Trị,270,3
270/9.jpg,Tiến Thắng Lý Nhân Hà Nam,270,3
270/10.jpg,Ấp Phú Thạnh A Nhơn Phú Mang Thít Vĩnh Long,270,3
270/11.jpg,Thôn Nho Lâm Hoà Quang Nam Phú Hoà Phú Yên,270,3
270/12.jpg,Phan Rang Tháp Chàm Ninh Thuận,270,3
270/13.jpg,Hà Bắc Hà Trung Thanh Hoá,270,3
270/14.jpg,Đông Vinh Đông Hưng Thái Bình,270,3
270/15.jpg,Phuận Bài Quảng Thuận Thị Xã Ba Đồn Quảng Bình,270,3
270/16.jpg,Tân Đại Tân Tập Cần Giuộc Long An,270,3
270/17.jpg,7 Ngách 32/75 Phương Mai Đống Đa Hà Nội,270,3
270/18.jpg,Xóm Giả Thù 4 Tiên Phong Thị Xã Phổ Yên Thái Nguyên,270,3
270/19.jpg,Hương Mạc Hương Mạc Thị Xã Từ Sơn Bắc Ninh,270,3
270/20.jpg,Thôn 3 Giang Cao Bát Tràng Gia Lâm Hà Nội,270,3
270/21.jpg,Tổ8 Ấp 9 Phong Mỹ Cao Lãnh Đồng Tháp,270,3
270/22.jpg,Thôn Hưng Sơn Tà Th 9a 42 Th Dha,270,3
270/23.jpg,Ấp Nhơn Ngãi Nhơn Bình Trà Ôn Vĩnh Long,270,3
270/24.jpg,Phú Thuận Bình Đại Bến Tre,270,3
270/25.jpg,Cẩm Thạch Cẩm Xuyên Hà Tĩnh,270,3
270/26.jpg,367 Lô C C/o Nguyễn Thiện Thuật P 95 Q 3 Tp Hcm,270,3
273/0.jpg,Thôn Đức Lập Ia Rtô Thị Xã Ayun Pa Gia Lai,273,2
273/1.jpg,136/49 Phạm Ngũ Lão An Hoà Ninh Kiều Cần Thơ,273,2
273/2.jpg,Đ42 Ngọc Thượng Phùng Hưng Khoái Châu Hưng Yên,273,2
273/3.jpg,Thôn Đông Thắng Đông Xá Vân Đồn Quảng Ninh,273,2
273/4.jpg,Huyện Thăng Bình Quảng Nam,273,2
273/5.jpg,Rạng Đông Biên Giang Hà Đông Hà Nội,273,2
273/6.jpg,366/2 Long Thành Long Hậu Lai Vung Đồng Tháp,273,2
273/7.jpg,Ấp 7 Long Thuận Thủ Thừa Long An,273,2
273/8.jpg,Tân Phong Thị Xã Giá Rai Bạc Liêu,273,2
273/9.jpg,88b/51/65 Tôn Thất Thuyết P42 Quận 8 Tp Hồ Chí Minh,273,2
273/10.jpg,Số 28 Ngách 48 Ngõ 674 Tổ 99 Phố Hoa Bằng Yh Cg Hn,273,2
273/11.jpg,Tân Hoà Tiểu Cần Trà Vinh,273,2
273/12.jpg,Chi Lăng Nam Thanh Miện Hải Dương,273,2
273/13.jpg,6a Q5 1a Kp5 Hiệp Bình Phước Tp Thủ Đức Hồ Chí Minh,273,2
273/14.jpg,Thôn Thọ Lộc 5 Nhơn Thọ An Nhơn Bình Định,273,2
273/15.jpg,Tdp Làng Chũ Thị Trấn Chũ Lục Ngạn Bắc Giang,273,2
273/16.jpg,Mỹ Hoà Hoà Hiệp Bắc Thị Xã Đông Hoà Phú Yên,273,2
273/17.jpg,Thôn Nam Mỹ Lợi Kỳ Văn Kỳ Anh Hà Tĩnh,273,2
273/18.jpg,Bình Xuân Thị Xã Gò Công Tiền Giang,273,2
273/19.jpg,Nhuận Đức Củ Chi Tp Hồ Chí Minh,273,2
273/20.jpg,Thôn Phú Khánh Thượng Diên Thạnh Diên Khánh Khánh Hoà,273,2
273/21.jpg,4/71/636 Đường Kênh Thành Phố Nam Định Nam Định,273,2
273/22.jpg,25 Đè 8 Knờ Hưng Phú Kp6 Tam Phú Tp Thủ Đức Hcm,273,2
273/23.jpg,698 Nguyễn Thị Định Vĩnh Hiệp Rạch Giá Kiên Giang,273,2
273/24.jpg,Thôn An Dương 7 Phú Thuận Phú Vang Thừa Thiên Huế,273,2
273/25.jpg,Ấp Trung Long Hựu Đông Cần Đước Long An,273,2
273/26.jpg,Tổ 89 Khu 9a Cẩm Phú Thành Phố Cẩm Phả Quảng Ninh,273,2
107/0.jpg,Thôn Đông Ba Nhậi Thịnh Nhân Hà Nam,107,3
107/1.jpg,Đông Thuận Thới Lai Tp Cần Thơ,107,3
107/2.jpg,64 Bis Nguyễn Du P Bến Nghé Quận 5 Tp Hồ Chí Minh,107,3
107/3.jpg,Tổ 91 Phú Xá Tp Thái Nguyên Thái Nguyên,107,3
107/4.jpg,Ấp Đầu Giồng A Mỹ Chánh Châu Thành Trà Vinh,107,3
107/5.jpg,Phú Hưng Phú Tân An Giang,107,3
107/6.jpg,Tổ 89 Hoà Phát Cẩm Lệ Đà Nẵng,107,3
107/7.jpg,Hà Trì 9 Hà Cầu Hà Đông Hà Nội,107,3
107/8.jpg,Long Hưng Mỹ Tú Sóc Trăng,107,3
107/9.jpg,Phường 35 Gò Vấp Hồ Chí Minh,107,3
107/10.jpg,Thôn 5 Quỳnh Đôi Quỳnh Lưu Nghệ An,107,3
107/11.jpg,Thôn Đằng Thành Mương Mán Hàm Thuận Nam Bình Thuận,107,3
107/12.jpg,Bùi Chu Bắc Sơn Trảng Bom Đồng Nai,107,3
107/13.jpg,Bình Trị Đông B Bình Tân Tp Hồ Chí Minh,107,3
107/14.jpg,Ngọc Đông Mỹ Xuyên Sóc Trăng,107,3
107/15.jpg,E72 25 24 C/c Belle1a P Phú Mỹ Quận 9 Tp Hồ Chí Minh,107,3
107/16.jpg,Tổ 8 Phúc Diễn Bắc Từ Liêm Hà Nội,107,3
107/17.jpg,Ấp Phạm Thành Hơn B An Thạnh 3 Cù Lao Dung Sóc Trăng,107,3
107/18.jpg,Thừa Đất 42 Tbđ 65 Tdp 6 La Khê Hà Đông Hà Nội,107,3
107/19.jpg,36 Giồng Chủ Tân Lợi Thạnh Giồng Trôm Bến Tre,107,3
107/20.jpg,625/59 Đoàn Văn Bơ Phường 15 Quận 1 Hồ Chí Minh,107,3
107/21.jpg,Vĩnh Quới Thị Trấn Vĩnh Thạnh Vĩnh Thạnh Cần Thơ,107,3
107/22.jpg,189/61 Đường Số 36 Phường 7 Gò Vấp Tp Hồ Chí Minh,107,3
107/23.jpg,Tổ 52 Đồng Tâm Thành Phố Yên Bái Yên Bái,107,3
107/24.jpg,Thôn Đồng Lâm Hồng Minh Hưng Hà Thái Bình,107,3
107/25.jpg,Nước Chảy Vĩnh Bình Bắc Vĩnh Thuận Kiên Giang,107,3
107/26.jpg,Quảng Thắng Thành Phố Thanh Hoá Thanh Hoá,107,3
68/0.jpg,359 Quang Trung Tổ Dân Phố 8 La Khê Hà Đông Hà Nội,68,0
68/1.jpg,Thôn Trung Thành Nam Phú Tiền Hải Thái Bình,68,0
68/2.jpg,Thị Trấn Hương Canh Bình Xuyên Vĩnh Phúc,68,0
68/3.jpg,Cẩm Giang Cẩm Thuỷ Thanh Hoá,68,0
68/4.jpg,Ấp 69 Nguyễn Phích U Minh Cà Mau,68,0
68/5.jpg,Bình Nhâm Thuận An Bình Dương,68,0
68/6.jpg,Tổ 3 Phú An An Lộc Thị Xã Bình Long Bình Phước,68,0
68/7.jpg,Thạch Lập Ngọc Lặc Thanh Hoá,68,0
68/8.jpg,Bắc Sơn Sóc Sơn Hà Nội,68,0
68/9.jpg,Chợ Lách Bến Tre,68,0
68/10.jpg,Tân Tiến Krông Pắc Đắk Lắk,68,0
68/11.jpg,Thới Thạnh Thới Lai Tp Cần Thơ,68,0
68/12.jpg,Tổ 7 Ấp 6 Hoà Phú Củ Chi Tp Hồ Chí Minh,68,0
68/13.jpg,554/7 Nguyễn Văn Luông Phường 81 Quận 1 Tp Hồ Chí Minh,68,0
68/14.jpg,Bản Cửa Rào 8 Xá Lượng Tương Dương Nghệ An,68,0
68/15.jpg,Khu Phố Rạch Bùi Thị Trấn Vĩnh Hưng Vĩnh Hưng Long An,68,0
68/16.jpg,Khóm 3 P Tân Thành Tp Cà Mau Cà Mau,68,0
68/17.jpg,Phú Phụng Chợ Lách Bến Tre,68,0
68/18.jpg,Tổ 2a Ấp 2 Bình Mỹ Củ Chi Hồ Chí Minh,68,0
68/19.jpg,Thôn 7 Diễn Kỷ Diễn Châu Nghệ An,68,0
68/20.jpg,Duy Xuyên Quảng Nam,68,0
68/21.jpg,Thôn Đình Tổ Nguyễn Trãi Thường Tín Hà Nội,68,0
68/22.jpg,Thôn Nà Tào Đồng Tâm Bình Liêu Quảng Ninh,68,0
68/23.jpg,Ấp Mỹ Thị A Mỹ Trung Cái Bè Tiền Giang,68,0
68/24.jpg,An Nhơn Châu Thành Đồng Tháp,68,0
68/25.jpg,Thôn Yên Kiện Đông Phương Yên Chương Mỹ Hà Nội,68,0
68/26.jpg,Thôn Lâm Xá 5 Hồng Thái Tây Đông Triều Quảng Ninh,68,0
67/0.jpg,Nội Duệ Tiên Du Bắc Ninh,67,3
67/1.jpg,Tân Học Thái Thuỵ Thái Bình,67,3
67/2.jpg,Tổ 6 Khu Phố Thị Rấn Đức Tài Đức Linh Bình Thuận,67,3
67/3.jpg,42 Ngõ 68 Thuỵ Khuê Thuỵ Khuê Tây Hồ Hà Nội,67,3
67/4.jpg,Xuân Hoà Vũ Thư Thái Bình,67,3
67/5.jpg,28 Tiên Phú 1 Tiên Long Châu Thành Bến Tre,67,3
67/6.jpg,Thôn Liên Sơn Xuân Lôi Lập Thạch Vĩnh Phúc,67,3
67/7.jpg,Tăng Thành Yên Thành Nghệ An,67,3
67/8.jpg,633/379 Đoàn Văn Bơ Phường 18 Quận 5 Hồ Chí Minh,67,3
67/9.jpg,Ô 8 Tt8 Khu Đô Thị Mới Văn Phú Phú La Hà Đông Hà Nội,67,3
67/10.jpg,Đại Phú Hoà Quang Nam H Phú Hoà Phú Yên,67,3
67/11.jpg,Thôn Vạn Đại Nhân Bình Lý Nhân Hà Nam,67,3
67/12.jpg,Thôn Tam Lộng Thuỵ Hưng Thái Thuỵ Thái Bình,67,3
67/13.jpg,171 Lô F C/c Hùng Vương Phường 78 Quận 3 Hồ Chí Minh,67,3
67/14.jpg,Bắc Hùng Văn Lãng Lạng Sơn,67,3
67/15.jpg,Minh An Văn Chấn Yên Bái,67,3
67/16.jpg,Đông Vệ Thành Phố Thanh Hoá Thanh Hoá,67,3
67/17.jpg,Xóm Văn Phú Hiến Sơn Đô Lương Nghệ An,67,3
67/18.jpg,Hưng Thành Hưng Nguyên Nghệ An,67,3
67/19.jpg,28/2/65 Kp 7 Tân Phong Thành Phố Biên Hoà Đồng Nai,67,3
67/20.jpg,Đức Tín Đức Linh Bình Thuận,67,3
67/21.jpg,Cổ Tân An Phụ Thị Xã Kinh Môn Hải Dương,67,3
67/22.jpg,Bằng Tiên 3 Phú Sơn Lâm Hà Lâm Đồng,67,3
67/23.jpg,Tân Thạnh Thanh Bình Đồng Tháp,67,3
67/24.jpg,583/817 Trần Phú Tổ 5 Diên Hồng Thành Phố Pleiku Gia Lai,67,3
67/25.jpg,669/91 Đs 6 Phường 35 Gò Vấp Tp Hồ Chí Minh,67,3
67/26.jpg,Hoằng Đạo Hoằng Hoá Thanh Hoá,67,3
11/0.jpg,667/13 Bùi Thị Xuân Phường 16 Tân Bình Tp Hồ Chí Minh,11,0
11/1.jpg,Mỹ Bình Thành Phố Long Xuyên An Giang,11,0
11/2.jpg,Ấp Thuận Hoà Gia Hoà 5 Mỹ Xuyên Sóc Trăng,11,0
11/3.jpg,Trung Phú 3 Điện Minh Thị Xã Điện Bàn Quảng Nam,11,0
11/4.jpg,Kp Trung Hoá Tam Quan Nam Hoài Nhơn Bình Định,11,0
11/5.jpg,Tân Thuận Tây Tp Cao Lãnh Đồng Tháp,11,0
11/6.jpg,Ấp Tân Dân An Xuyên Thành Phố Cà Mau Cà Mau,11,0
11/7.jpg,Tdp Số 5 Trung Văn Nam Từ Liêm Hà Nội,11,0
11/8.jpg,Kiên Giang,11,0
11/9.jpg,Khu Chiềng Lởn Kiệt Sơn Tân Sơn Phú Thọ,11,0
11/10.jpg,Giai Xuân Huyện Tân Kỳ Nghệ An,11,0
11/11.jpg,Ấp Tân Hưng Tân Hạnh Long Hồ Vĩnh Long,11,0
11/12.jpg,Đồng Văn Thanh Chương Nghệ An,11,0
11/13.jpg,Xóm Lợi B Phượng Tiến Định Hoá Thái Nguyên,11,0
11/14.jpg,Định Công Yên Định Thanh Hoá,11,0
11/15.jpg,Lộc Hạ Thành Phố Nam Định Nam Định,11,0
11/16.jpg,Đông Dinh Diên Toàn Diên Khánh Khánh Hoà,11,0
11/17.jpg,3b2 Quang Trung Phường 76 Gò Vấp Tp Hồ Chí Minh,11,0
11/18.jpg,Số 4 Ngách 77/8 Nhân Hoà Nhân Chính Thanh Xuân Hà Nội,11,0
11/19.jpg,Tân Hồng Đồng Tháp,11,0
11/20.jpg,Phượng Lâu Việt Xuân Vĩnh Tường Vĩnh Phúc,11,0
11/21.jpg,Nguyên Kinh 7 Minh Quang Kiến Xương Thái Bình,11,0
11/22.jpg,Thôn Nà Đon Phú Nam Bắc Mê Hà Giang,11,0
11/23.jpg,Hàng Trạm Yên Thuỷ Hoà Bình,11,0
11/24.jpg,Thái Học Bình Giang Hải Dương,11,0
11/25.jpg,55 N T Thạnh Long Thạnh Mỹ Tp Thủ Đức Hồ Chí Minh,11,0
11/26.jpg,83 Nam Hoà Kp9 Phước Long A Tp Thủ Đức Hồ Chí Minh,11,0
288/0.jpg,Trung Hiếu Vũng Liêm Vĩnh Long,288,1
288/1.jpg,Thôn An Xuân 8 Xuân An Thị Xã An Khê Gia Lai,288,1
288/2.jpg,Số 16 Ngõ 89 Hà Trì 5 Hà Cầu Hà Đông Hà Nội,288,1
288/3.jpg,Nhơn Hải Thành Phố Quy Nhơn Bình Định,288,1
288/4.jpg,Hương Sơn Lạng Giang Bắc Giang,288,1
288/5.jpg,8/82 Bến Thóc Thành Phố Nam Định Nam Định,288,1
288/6.jpg,Tiểu Khu 99 Thị Trấn Phù Yên Phù Yên Sơn La,288,1
288/7.jpg,Thôn 1 Tân Hưng Vĩnh Bảo Hải Phòng,288,1
288/8.jpg,Thôn Trung Hoà Dliê Ya Krông Năng Đắk Lắk,288,1
288/9.jpg,Vĩnh Yên Vĩnh Lộc Thanh Hoá,288,1
288/10.jpg,Tường Lộc Tam Bình Vĩnh Long,288,1
288/11.jpg,A Tp Vị Thanh Hậu Giang,288,1
288/12.jpg,Tổ 1 Tứ Liên Tây Hồ Hà Nội,288,1
288/13.jpg,88/453 Trường Thi Trường Thi Tp Thanh Hoá Thanh Hoá,288,1
288/14.jpg,Ấp 8 Tân Phước Gò Công Đông Tiền Giang,288,1
288/15.jpg,Tổ 7 Khu Phố 6 Đống Đa Thành Phố Quy Nhơn Bình Định,288,1
288/16.jpg,Ấp Thọ Trung Xuân Thọ Xuân Lộc Đồng Nai,288,1
288/17.jpg,Ấp Thanh Bình An Bình Châu Thành Tây Ninh,288,1
288/18.jpg,Thôn Trương Xá Toàn Thắng Kim Động Hưng Yên,288,1
288/19.jpg,Ấp 4 Khánh Bình Đông Trần Văn Thời Cà Mau,288,1
288/20.jpg,Tân Vĩnh Hiệp Thị Xã Tân Uyên Bình Dươn,288,1
288/21.jpg,Hải Phú Bố Trạch Quảng Bình,288,1
288/22.jpg,Bình Thạnh Thị Xã Long Mỹ Hậu Giang,288,1
288/23.jpg,Kim Sơn Kim Sơn Gia Lâm Hà Nội,288,1
288/24.jpg,Nà Nghịu Sông Mã Sơn La,288,1
288/25.jpg,Đức Lân Mộ Đức Quảng Ngãi,288,1
288/26.jpg,Bình Thạnh Tx Long Mỹ Hậu Giang,288,1
8/0.jpg,Thôn Đắk Dung Thị Trấn Đăk Glei Đăk Glei Kon Tum,8,0
8/1.jpg,Số Nhà 72 Khu Phố 4 Thị Trấn Ba Tri Ba Tri Bến Tre,8,0
8/2.jpg,Thiện Long Bình Gia Lạng Sơn,8,0
8/3.jpg,Tổ 1 Hải Châu Ii Hải Châu Đà Nẵng,8,0
8/4.jpg,Thôn Đồng Thanh Tân Bình Thành Phố Thái Bình Thái Bình,8,0
8/5.jpg,Xóm Cồn Xuân Tín Thọ Xuân Thanh Hoá,8,0
8/6.jpg,Ấp Chả Lặ Trần Phán Đầm Dơi Cà Mau,8,0
8/7.jpg,Thanh Thuận Thanh Điền Châu Thành Tây Ninh,8,0
8/8.jpg,Thôn Nà Lùng Hoàng Văn Thụ Văn Lãng Lạng Sơn,8,0
8/9.jpg,713 Hải Phong Thạch Thang Hải Châu Đà Nẵng,8,0
8/10.jpg,Ấp Rạch Gốc Long Hoà Châu Thành Trà Vinh,8,0
8/11.jpg,Long Tân Long Thành Bắc Tx Hoà Thành Tây Ninh,8,0
8/12.jpg,995 Ngõ 65 Nguyễn Lương Bằng N/đồng Đồa Hà Nội,8,0
8/13.jpg,Nhơn Phú 9 Nhơn Nghĩa Phong Điền Cần Thơ,8,0
8/14.jpg,12/39 Thanh Đa Phường 52 Bình Thạnh Tp Hồ Chí Minh,8,0
8/15.jpg,444 Ấp 7 Bình Tâm Thành Phố Tân An Long An,8,0
8/16.jpg,Bần Yên Nhân Thị Xã Mỹ Hào Hưng Yên,8,0
8/17.jpg,Ấp Thị Trấn A Thị Trấn Hoà Bình Hoà Bình Bạc Liêu,8,0
8/18.jpg,878 Lôa C/cphạm Thế Hiển Phường 95 Quận 2 Hồ Chí Minh,8,0
8/19.jpg,Ấp 4 Tân Phong Thị Xã Giá Rai Bạc Liêu,8,0
8/20.jpg,Thôn Đà Lâm Đà Loan Đức Trọng Lâm Đồng,8,0
8/21.jpg,34/7 Lạc Long Quân Phước Tân Nha Trang Khánh Hoà,8,0
8/22.jpg,Kp Hương Điền Long Hương Tp Bà Rịa Bà Rịa Vũng Tàu,8,0
